date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,carm-elo1_pre,carm-elo2_pre,carm-elo_prob1,carm-elo_prob2,carm-elo1_post,carm-elo2_post,raptor1_pre,raptor2_pre,raptor_prob1,raptor_prob2,score1,score2,quality,importance,total_rating
2019-01-21,2019,0,,BOS,MIA,1600.32940580212,1506.70653741263,0.7529825043158721,0.2470174956841279,1604.21329520725,1502.8226480075,1618.9617108307,1507.56167820556,0.7630589914859287,0.2369410085140713,1622.66269777906,1503.8606912572,1659.59286554943,1473.35801831289,0.832061422943068,0.167938577056932,107,99,74,"",""
2019-01-21,2019,0,,PHI,HOU,1610.42020497787,1592.99503163358,0.6628349929716594,0.3371650070283406,1623.24076582781,1580.17447078364,1613.08399172379,1594.06542468269,0.6655803571066968,0.33441964289330317,1625.78030734306,1581.36910906342,1582.73781399573,1566.77583631535,0.661652633152989,0.338347366847011,121,93,79,"",""
2019-01-21,2019,0,,UTA,POR,1612.76040824268,1566.18328444341,0.6992577333598539,0.30074226664014614,1601.61114859813,1577.33254408796,1604.49753022536,1571.40466054812,0.7240258299545902,0.2759741700454098,1592.72963873279,1583.17255204069,1594.92810151963,1573.37491787714,0.710557254666748,0.289442745333252,104,109,81,"",""
2019-01-21,2019,0,,LAL,GSW,1522.06351139893,1669.20506947993,0.4325711311710868,0.5674288688289132,1508.88437209254,1682.38420878632,1546.08805232708,1690.79237822285,0.4162631383190529,0.5837368616809471,1533.5181593885,1703.36227116143,1372.94037520768,1796.53409798478,0.125258466573252,0.874741533426748,111,130,72,"",""
2019-01-22,2019,0,,TOR,SAC,1638.143058992,1459.37171225163,0.8326793870110659,0.16732061298893408,1641.82692361471,1455.68784762892,1663.03403952479,1452.91261877191,0.8840989966110233,0.11590100338897669,1665.4676988021,1450.4789594946,1600.10075282477,1428.27617837117,0.859528367844816,0.140471632155184,120,105,55,"",""
2019-01-22,2019,0,,OKC,POR,1579.29919024567,1577.33254408796,0.6426689780579962,0.35733102194200383,1585.73093033688,1570.90080399675,1586.99691053964,1583.17255204069,0.6453535551584312,0.3546464448415688,1593.37073970979,1576.79872287054,1668.39649354907,1575.27027524719,0.752639537998767,0.247360462001233,123,114,90,"",""
2019-01-22,2019,0,,DAL,LAC,1477.32330771918,1495.60380632242,0.6154820391730015,0.3845179608269985,1483.87716174959,1489.04995229201,1480.86297336494,1488.78827376008,0.554760104424014,0.445239895575986,1488.70813990409,1480.94310722093,1449.59587257226,1399.67652222855,0.634808875352168,0.365191124647832,106,98,22,"",""
2019-01-22,2019,0,,PHO,MIN,1315.88119563761,1510.61145323369,0.3669529296237598,0.6330470703762402,1302.05983078939,1524.43281808191,1318.43716672645,1511.75727692257,0.37148988648094383,0.6285101135190562,1304.40961464547,1525.78482900355,1293.92369676802,1470.71253762647,0.393966629293701,0.606033370706299,91,118,9,"",""
2019-01-23,2019,0,,IND,TOR,1609.00948658101,1641.82692361471,0.5954962103997756,0.4045037896002244,1613.86498479961,1636.97142539611,1599.8549425777,1665.4676988021,0.6156496518611035,0.38435034813889646,1604.41774404348,1660.90489733632,1579.73043882355,1595.62515824266,0.68077237202732,0.31922762797268,110,106,82,"",""
2019-01-23,2019,0,,BRK,ORL,1513.31651231186,1428.46083101831,0.7434761110212598,0.25652388897874023,1516.14319312467,1425.6341502055,1523.82604284808,1439.70716912804,0.7395468087541719,0.2604531912458281,1526.70316227962,1436.8300496965,1466.57203229965,1396.60174227749,0.723555790074418,0.276444209925582,114,110,24,"",""
2019-01-23,2019,0,,MIA,LAC,1502.8226480075,1489.04995229201,0.6581201790174284,0.34187982098257164,1485.97296487086,1505.89963542865,1503.8606912572,1480.94310722093,0.7157980746332965,0.2842019253667035,1484.7489061544,1500.05489232373,1471.52496028751,1417.22160029613,0.751080664970861,0.248919335029139,99,111,28,"",""
2019-01-23,2019,0,,BOS,CLE,1604.21329520725,1288.39111507298,0.9163429417771984,0.08365705822280156,1606.26982479613,1286.3345854841,1622.66269777906,1267.40075852723,0.9305808765745229,0.06941912342547707,1624.33401468115,1265.72944162514,1544.15941445231,1009.11473050986,0.974182831360854,0.025817168639146,123,103,0,"",""
2019-01-23,2019,0,,NYK,HOU,1309.63568387028,1580.17447078364,0.27255456279842516,0.7274454372015748,1306.60208930354,1583.20806535038,1297.36069155502,1581.36910906342,0.24986789559880238,0.7501321044011976,1294.6190389735,1584.11076164494,1246.16763401097,1553.92001760876,0.225133320549339,0.774866679450661,110,114,11,"",""
2019-01-23,2019,0,,PHI,SAS,1623.24076582781,1559.56841358836,0.7195385448744294,0.28046145512557064,1625.63727539617,1557.17190402,1625.78030734306,1553.68870972084,0.7309607410214012,0.2690392589785988,1628.06313361212,1551.40588345178,1480.19280399272,1476.29247429265,0.64724747000341,0.35275252999659,122,120,42,"",""
2019-01-23,2019,0,,MEM,CHO,1397.30915773457,1474.07975987621,0.5333800670181603,0.4666199329818397,1385.34024790156,1486.04866970922,1417.71975841057,1467.25179124949,0.5675061680011713,0.43249383199882874,1404.73131840564,1480.24023125442,1398.6733685258,1454.00013193991,0.559301176328586,0.440698823671414,107,118,22,"",""
2019-01-23,2019,0,,CHI,ATL,1303.09829765102,1361.65851603488,0.5593554404353471,0.44064455956465287,1284.14518316716,1380.61163051874,1304.29241260964,1352.00974980041,0.5736254610831156,0.42637453891688437,1284.69205348331,1371.61010892674,1261.04527314975,1305.07629172581,0.57880718166638,0.42119281833362,101,121,1,"",""
2019-01-23,2019,0,,NOP,DET,1551.17829238677,1444.46956897051,0.766725157508231,0.233274842491769,1539.55868872871,1456.08917262857,1550.17448803809,1447.23232500992,0.7585530172531292,0.24144698274687082,1538.76450774781,1458.6423053002,1457.48118621349,1437.76279054792,0.660537017806202,0.339462982193798,94,98,29,"",""
2019-01-23,2019,0,,UTA,DEN,1601.61114859813,1581.64747915131,0.6660929117202046,0.3339070882797954,1606.32297564971,1576.93565209973,1592.72963873279,1574.04036746209,0.7052287224480965,0.29477127755190347,1596.79550472479,1569.97450147009,1606.95349190928,1643.98883488376,0.634494151394508,0.365505848605492,114,108,90,"",""
2019-01-24,2019,0,,OKC,NOP,1585.73093033688,1539.55868872871,0.6987673703991205,0.3012326296008795,1589.90188785586,1535.38773120973,1593.37073970979,1538.76450774781,0.7673706921746726,0.23262930782532742,1596.45660806647,1535.67863939113,1668.23230373463,1412.49744524899,0.913038550776808,0.0869614492231919,122,116,63,"",""
2019-01-24,2019,0,,WAS,GSW,1489.97427492465,1682.38420878632,0.37006118462785587,0.6299388153721441,1483.71705714214,1688.64142656883,1500.92536093126,1703.36227116143,0.3655403277796959,0.6344596722203041,1494.76009657238,1709.52753552032,1505.62724101604,1807.17793904409,0.245651250667931,0.754348749332069,118,126,93,"",""
2019-01-24,2019,0,,PHO,POR,1302.05983078939,1570.90080399675,0.27449662270996783,0.7255033772900321,1295.83910344842,1577.12153133772,1304.40961464547,1576.79872287054,0.27860102058070196,0.7213989794192981,1298.07997337689,1583.12836413912,1265.28619940158,1526.34725383373,0.291894200009133,0.708105799990867,106,120,11,"",""
2019-01-24,2019,0,,LAL,MIN,1508.88437209254,1524.43281808191,0.6191972186022294,0.3808027813977706,1491.00322332055,1542.3139668539,1533.5181593885,1525.78482900355,0.6457270710266539,0.35427292897334606,1514.54808994564,1544.75489844641,1365.23628113806,1440.2938197914,0.530892293412744,0.469107706587256,105,120,15,"",""
2019-01-25,2019,0,,ORL,WAS,1425.6341502055,1483.71705714214,0.5600325558978516,0.4399674441021484,1418.30466096019,1491.04654638745,1436.8300496965,1494.76009657238,0.6136403433468898,0.38635965665311023,1428.53493955955,1503.05520670933,1432.01228705303,1514.88991039678,0.579087962745079,0.420912037254921,91,95,39,"",""
2019-01-25,2019,0,,CLE,MIA,1286.3345854841,1485.97296487086,0.3604147154446713,0.6395852845553287,1281.17211183732,1491.13543851764,1265.72944162514,1484.7489061544,0.33708611011645134,0.6629138898835487,1260.96413817597,1489.51420960357,1116.42125714991,1464.38561180427,0.19488536777097,0.80511463222903,94,100,0,"",""
2019-01-25,2019,0,,BRK,NYK,1516.14319312467,1306.60208930354,0.8559266117706558,0.14407338822934423,1518.53993007393,1304.20535235428,1526.70316227962,1294.6190389735,0.8663750705412822,0.13362492945871784,1528.90464629504,1292.41755495808,1457.75756718595,1249.69171428926,0.849542945414086,0.150457054585914,109,99,5,"",""
2019-01-25,2019,0,,CHI,LAC,1284.14518316716,1505.89963542865,0.3316182649493793,0.6683817350506207,1279.89201260653,1510.15280598928,1284.69205348331,1500.05489232373,0.34608962529599474,0.6539103747040053,1280.21666644554,1504.5302793615,1259.59914601437,1426.66831557979,0.411377974163835,0.588622025836165,101,106,4,"",""
2019-01-25,2019,0,,HOU,TOR,1583.20806535038,1636.97142539611,0.5661498246861127,0.43385017531388725,1587.25112578212,1632.92836496437,1584.11076164494,1660.90489733632,0.5178756705407488,0.4821243294592512,1588.72401881305,1656.29164016821,1541.33164376622,1600.62296933679,0.542965634504702,0.457034365495298,121,119,77,"",""
2019-01-25,2019,0,,MEM,SAC,1385.34024790156,1455.68784762892,0.5425699243756923,0.4574300756243077,1379.12623843297,1461.90185709751,1404.73131840564,1450.4789594946,0.5765699327120217,0.4234300672879783,1397.99557492627,1457.21470297397,1445.81808913897,1347.68012189481,0.75712480736604,0.24287519263396,96,99,14,"",""
2019-01-25,2019,0,,MIL,CHO,1676.92966115899,1486.04866970922,0.8421676336401174,0.15783236635988263,1679.42225037835,1483.55608048986,1689.27074575511,1480.24023125442,0.8562378283097755,0.14376217169022454,1691.51333306425,1477.99764394528,1669.74603545718,1462.58740342891,0.854906333773702,0.145093666226298,108,99,73,"",""
2019-01-25,2019,0,,DAL,DET,1483.87716174959,1456.08917262857,0.6760344376762318,0.32396556232376816,1488.01398711198,1451.95234726618,1488.70813990409,1458.6423053002,0.6773182311209809,0.3226817688790191,1492.82552586041,1454.52491934388,1468.9896955652,1450.0326001996,0.663186655203091,0.336813344796909,106,101,34,"",""
2019-01-25,2019,0,,UTA,MIN,1606.32297564971,1542.3139668539,0.719929462409213,0.28007053759078704,1609.45461993507,1539.18232256854,1596.79550472479,1544.75489844641,0.7921079596220866,0.20789204037791342,1599.01286314998,1542.53754002122,1625.18485268054,1444.72837461488,0.888637620958991,0.111362379041009,106,102,63,"",""
2019-01-25,2019,0,,DEN,PHO,1576.93565209973,1295.83910344842,0.8996884848304186,0.10031151516958137,1580.85666128706,1291.91809426109,1569.97450147009,1298.07997337689,0.9332898492446167,0.06671015075538334,1572.46420096645,1295.59027388053,1520.37639306065,1255.27004527767,0.930815406508238,0.0691845934917621,132,95,9,"",""
2019-01-26,2019,0,,NOP,SAS,1535.38773120973,1557.17190402,0.6106978385809991,0.38930216141900087,1520.22663835141,1572.33299687832,1535.67863939113,1551.40588345178,0.6125978217080341,0.3874021782919659,1520.45232211807,1566.63220072484,1349.84989956153,1483.19317749616,0.445515441613595,0.554484558386405,114,126,19,"",""
2019-01-26,2019,0,,MEM,IND,1379.12623843297,1613.86498479961,0.31526495143270816,0.6847350485672918,1387.70739230258,1605.28383093,1397.99557492627,1604.41774404348,0.2895856572798767,0.7104143427201233,1407.07068737183,1595.34263159792,1468.53917290658,1522.00277441887,0.495775862060258,0.504224137939742,106,103,48,"",""
2019-01-26,2019,0,,BOS,GSW,1606.26982479613,1688.64142656883,0.5253475564521646,0.4746524435478354,1599.52978886466,1695.3814625003,1624.33401468115,1709.52753552032,0.5136730809446318,0.4863269190553682,1617.78692325199,1716.07462694948,1540.6225338303,1811.85539452791,0.26576385215245,0.73423614784755,111,115,96,"",""
2019-01-26,2019,0,,DEN,PHI,1580.85666128706,1625.63727539617,0.5788046618765237,0.4211953381234763,1592.19845296775,1614.29548371548,1572.46420096645,1628.06313361212,0.5668852417895602,0.43311475821043977,1584.20306444411,1616.32427013446,1520.72972386655,1478.01152049983,0.69743497992476,0.30256502007524,126,110,50,"",""
2019-01-26,2019,0,,POR,ATL,1577.12153133772,1380.61163051874,0.8464270334698276,0.15357296653017238,1579.53802583714,1378.19513601932,1583.12836413912,1371.61010892674,0.8556296419439253,0.14437035805607468,1585.38167632494,1369.35679674092,1563.2892020054,1306.02709113564,0.885215889361024,0.114784110638976,120,111,22,"",""
2019-01-27,2019,0,,LAC,SAC,1510.15280598928,1461.90185709751,0.7012801058898865,0.29871989411011346,1517.0221759452,1455.03248714159,1504.5302793615,1457.21470297397,0.6922406002190902,0.3077593997809098,1511.64534340279,1450.09963893268,1426.63069939958,1413.58691919813,0.648700263607281,0.351299736392719,122,108,21,"",""
2019-01-27,2019,0,,CHI,CLE,1279.89201260653,1281.17211183732,0.6383656061169988,0.3616343938830012,1272.14225305551,1288.92187138834,1280.21666644554,1260.96413817597,0.6644653282305437,0.3355346717694563,1272.0076340913,1269.17317053021,1257.49000772339,1222.23107682094,0.684687358788152,0.315312641211848,101,104,0,"",""
2019-01-27,2019,0,,OKC,MIL,1589.90188785586,1679.42225037835,0.5150768386431752,0.4849231613568248,1597.33909446225,1671.98504377196,1596.45660806647,1691.51333306425,0.5178835909253732,0.48211640907462683,1603.83933216925,1684.13060896147,1671.7077708565,1672.12892852073,0.649383634418596,0.350616365581404,118,112,96,"",""
2019-01-27,2019,0,,MIN,UTA,1539.18232256854,1609.45461993507,0.5426775056541046,0.45732249434589545,1524.8827534757,1623.75418902791,1542.53754002122,1599.01286314998,0.5620223809774862,0.43797761902251375,1527.56140931218,1613.98899385902,1447.06018150088,1631.49158771329,0.380553265157644,0.619446734842356,111,125,64,"",""
2019-01-27,2019,0,,SAS,WAS,1572.33299687832,1491.04654638745,0.7395380012491954,0.26046199875080456,1577.907325146,1485.47221811977,1566.63220072484,1503.05520670933,0.6643313086864967,0.3356686913135033,1574.14518268313,1495.54222475104,1497.17358880184,1514.36177742852,0.554219609925442,0.445780390074558,132,119,53,"",""
2019-01-27,2019,0,,HOU,ORL,1587.25112578212,1418.30466096019,0.8246507554699479,0.17534924453005207,1589.2821362723,1416.27365047001,1588.72401881305,1428.53493955955,0.8153298179425129,0.1846701820574871,1590.87855344953,1426.38040492307,1542.75222275722,1435.79328631949,0.76469669711334,0.23530330288666,103,98,45,"",""
2019-01-27,2019,0,,DAL,TOR,1488.01398711198,1632.92836496437,0.4357206895942051,0.5642793104057948,1483.31107486842,1637.63127720793,1492.82552586041,1656.29164016821,0.40608145165750803,0.593918548342492,1488.51289788401,1660.60426814461,1471.62286321515,1674.03422172775,0.353343339256754,0.646656660743246,120,123,76,"",""
2019-01-27,2019,0,,NYK,MIA,1304.20535235428,1491.13543851764,0.3774443687981378,0.6225556312018622,1297.33517425292,1498.005616619,1292.41755495808,1489.51420960357,0.3570986725960543,0.6429013274039457,1285.99083264308,1495.94093191857,1252.86081090307,1465.08523718414,0.337364398272723,0.662635601727277,97,106,5,"",""
2019-01-27,2019,0,,LAL,PHO,1491.00322332055,1291.91809426109,0.8483441265334812,0.15165587346651876,1494.15112987819,1288.77018770345,1514.54808994564,1295.59027388053,0.8621007284866451,0.1378992715133549,1517.37520484408,1292.76315898209,1390.67499261432,1256.83964860008,0.792957292818577,0.207042707181423,116,102,2,"",""
2019-01-28,2019,0,,IND,GSW,1605.28383093,1695.3814625003,0.514246796242129,0.485753203757871,1581.52369628317,1719.14159714713,1595.34263159792,1716.07462694948,0.4718322037389924,0.5281677962610076,1574.04869340153,1737.36856514587,1522.05922765287,1742.17840018876,0.335166504723407,0.664833495276593,100,132,90,"",""
2019-01-28,2019,0,,CHO,NYK,1483.55608048986,1297.33517425292,0.8385691244216287,0.16143087557837132,1486.11323325308,1294.7780214897,1477.99764394528,1285.99083264308,0.8737889397888343,0.12621106021116568,1479.93399508718,1284.05448150118,1460.47749093448,1253.58899506363,0.88293777890085,0.11706222109915,101,92,5,"",""
2019-01-28,2019,0,,BOS,BRK,1599.52978886466,1518.53993007393,0.739209000339896,0.260790999660104,1603.66644038385,1514.40327855474,1617.78692325199,1528.90464629504,0.7407003159866753,0.2592996840133247,1621.89605350218,1524.79551604485,1662.23167643307,1425.09962043411,0.870231363515906,0.129768636484094,112,104,65,"",""
2019-01-28,2019,0,,MEM,DEN,1387.70739230258,1592.19845296775,0.35400084477102844,0.6459991552289716,1384.0545754243,1595.85126984603,1407.07068737183,1584.20306444411,0.39044661096371297,0.609553389036287,1402.9595108805,1588.31424093544,1463.57956170354,1624.84847969855,0.412384201267197,0.587615798732803,92,95,67,"",""
2019-01-28,2019,0,,LAC,ATL,1517.0221759452,1378.19513601932,0.7981543905102968,0.2018456094897032,1503.13505575402,1392.0822562105,1511.64534340279,1369.35679674092,0.7549940155053055,0.24500598449469446,1499.04882775894,1381.95331238477,1434.04943077396,1318.93688462354,0.724918048226711,0.275081951773289,118,123,9,"",""
2019-01-29,2019,0,,ORL,OKC,1416.27365047001,1597.33909446225,0.3854094004544364,0.6145905995455636,1409.22758561046,1604.3851593218,1426.38040492307,1603.83933216925,0.3828108369963928,0.6171891630036073,1419.39186567042,1610.8278714219,1434.46549234862,1600.37633117747,0.398634378550232,0.601365621449768,117,126,56,"",""
2019-01-29,2019,0,,CLE,WAS,1288.92187138834,1485.47221811977,0.3645224847353077,0.6354775152646923,1296.62205873121,1477.7720307769,1269.17317053021,1495.54222475104,0.3308417203241193,0.6691582796758807,1277.46708306869,1487.24831221256,1223.72865258456,1529.08466956489,0.238837028996227,0.761162971003773,116,113,6,"",""
2019-01-29,2019,0,,DET,MIL,1451.95234726618,1671.98504377196,0.33381871787370904,0.6661812821262909,1445.63094860725,1678.30644243089,1454.52491934388,1684.13060896147,0.32208845394702,0.67791154605298,1448.4665407017,1690.18898760365,1470.97232272899,1660.03072429473,0.375010305403228,0.624989694596772,105,115,74,"",""
2019-01-29,2019,0,,BRK,CHI,1514.40327855474,1272.14225305551,0.8776339722440932,0.12236602775590677,1515.75534281261,1270.79018879764,1524.79551604485,1272.0076340913,0.8507919901746326,0.14920800982536742,1526.48648541515,1270.316664721,1425.79480766477,1264.72072769305,0.770807996303183,0.229192003696817,122,117,4,"",""
2019-01-29,2019,0,,HOU,NOP,1589.2821362723,1520.22663835141,0.7257492376388909,0.2742507623611091,1577.4698510167,1532.03892360701,1590.87855344953,1520.45232211807,0.7210412989522847,0.27895870104771525,1579.187103759,1532.1437718086,1582.98795893302,1352.08793657409,0.866850511108751,0.133149488891249,116,121,33,"",""
2019-01-29,2019,0,,SAS,PHO,1577.907325146,1288.77018770345,0.9037891043186926,0.09621089568130736,1578.61635368528,1288.06115916417,1574.14518268313,1292.76315898209,0.9025798235718334,0.09742017642816658,1574.86417686313,1292.04416480209,1484.44800600207,1256.02191198806,0.872292794943378,0.127707205056622,126,124,7,"",""
2019-01-29,2019,0,,LAL,PHI,1494.15112987819,1614.29548371548,0.47104238606857524,0.5289576139314247,1481.11680527623,1627.32980831744,1517.37520484408,1616.32427013446,0.5007073748374711,0.4992926251625289,1503.29119203533,1630.40828294321,1336.97619245781,1447.00804274488,0.484762685218386,0.515237314781614,105,121,12,"",""
2019-01-30,2019,0,,BOS,CHO,1603.66644038385,1486.11323325308,0.7777041326386885,0.22229586736131146,1612.34546087718,1477.43421275975,1621.89605350218,1479.93399508718,0.7979987841020268,0.20200121589797315,1629.67090047596,1472.1591481134,1581.61945503653,1463.79014074486,0.774677501830898,0.225322498169102,126,94,59,"",""
2019-01-30,2019,0,,NYK,DAL,1294.7780214897,1483.31107486842,0.3752785729269916,0.6247214270730084,1281.72549975528,1496.36359660284,1284.05448150118,1488.51289788401,0.3509496677599725,0.6490503322400275,1272.01259684694,1500.55478253825,1248.00804975897,1467.21427578519,0.331864849639116,0.668135150360884,90,114,5,"",""
2019-01-30,2019,0,,MIA,CHI,1498.005616619,1270.79018879764,0.8680244742219576,0.1319755257780424,1464.94482323672,1303.85098217992,1495.94093191857,1270.316664721,0.8904756621748602,0.10952433782513982,1460.61514828956,1305.64244835001,1475.94095281468,1265.52631261045,0.881640245348195,0.118359754651805,89,105,7,"",""
2019-01-30,2019,0,,MIN,MEM,1524.8827534757,1384.0545754243,0.8000038512946338,0.1999961487053662,1526.503252555,1382.434076345,1527.56140931218,1402.9595108805,0.7885838796834251,0.21141612031657486,1529.28850936682,1401.23241082586,1409.72308293055,1470.17954714944,0.562454338684262,0.437545661315738,99,97,27,"",""
2019-01-30,2019,0,,NOP,DEN,1532.03892360701,1595.85126984603,0.551890709075959,0.44810929092404095,1523.24921889807,1604.64097455497,1532.1437718086,1588.31424093544,0.4857483712538683,0.5142516287461316,1524.69051552161,1595.76749722243,1316.76669780542,1624.16989320581,0.181943711244483,0.818056288755517,99,105,32,"",""
2019-01-30,2019,0,,WAS,IND,1477.7720307769,1581.52369628317,0.49460112916710225,0.5053988708328978,1493.21333066027,1566.0823963998,1487.24831221256,1574.04869340153,0.44375045750397296,0.556249542496027,1504.74155041609,1556.555455198,1523.84291624281,1493.06890918353,0.610843198693574,0.389156801306426,107,89,54,"",""
2019-01-30,2019,0,,SAC,ATL,1455.03248714159,1392.0822562105,0.7186989128533686,0.2813010871466314,1463.74764580542,1383.36709754667,1450.09963893268,1381.95331238477,0.7160169182950898,0.28398308170491016,1458.91222213787,1373.14072917958,1418.71960556154,1322.52509568789,0.747674434072943,0.252325565927057,135,113,8,"",""
2019-01-30,2019,0,,POR,UTA,1579.53802583714,1623.75418902791,0.5795965902189162,0.4204034097810838,1595.84489889206,1607.44731597299,1585.38167632494,1613.98899385902,0.6037222294523952,0.3962777705476048,1600.55117778562,1598.81949239834,1575.61327242248,1645.55894658291,0.545631697099185,0.454368302900815,132,105,87,"",""
2019-01-31,2019,0,,ORL,IND,1409.22758561046,1566.0823963998,0.418901955089566,0.5810980449104339,1419.4707670387,1555.83921497156,1419.39186567042,1556.555455198,0.50988746544937,0.49011253455063,1427.5931847213,1548.35413614712,1442.90384792651,1494.88748401499,0.629457513186219,0.370542486813781,107,100,37,"",""
2019-01-31,2019,0,,DET,DAL,1445.63094860725,1496.36359660284,0.5704299808154061,0.4295700191845939,1450.85843143527,1491.13611377482,1448.4665407017,1500.55478253825,0.6374675762432188,0.3625324237567812,1452.71860480872,1496.30271843123,1468.87479372996,1330.09097340322,0.84065871388892,0.15934128611108,93,89,14,"",""
2019-01-31,2019,0,,TOR,MIL,1637.63127720793,1678.30644243089,0.584555136335349,0.41544486366465105,1622.59269421175,1693.34502542707,1660.60426814461,1690.18898760365,0.5838978416277322,0.4161021583722678,1645.58852323078,1705.20473251748,1673.15557798159,1658.27537246772,0.644455628815431,0.355544371184569,92,105,96,"",""
2019-01-31,2019,0,,SAS,BRK,1578.61635368528,1515.75534281261,0.7185950679053743,0.2814049320946257,1581.40011509409,1512.9715814038,1574.86417686313,1526.48648541515,0.7105563167815336,0.28944368321846636,1577.74140465844,1523.60925761984,1488.60394084478,1454.04590757587,0.69392529698251,0.30607470301749,117,114,39,"",""
2019-01-31,2019,0,,GSW,PHI,1719.14159714713,1627.32980831744,0.751038269015601,0.248961730984399,1701.87038216124,1644.60102330333,1737.36856514587,1630.40828294321,0.7488212240352349,0.2511787759647651,1720.1816902069,1647.59515788218,1750.15723816078,1657.70957787258,0.732784059181131,0.267215940818869,104,113,98,"",""
2019-01-31,2019,0,,LAC,LAL,1503.13505575402,1481.11680527623,0.6687182306987457,0.3312817693012543,1494.84913384744,1489.40272718281,1499.04882775894,1503.29119203533,0.6268574891763928,0.37314251082360717,1491.495216694,1510.84480310027,1450.49229941134,1335.08168581922,0.769862809775446,0.230137190224554,120,123,12,"",""
2019-02-01,2019,0,,CHO,MEM,1477.43421275975,1382.434076345,0.7544541874152287,0.24554581258477126,1481.29128290965,1378.5770061951,1472.1591481134,1401.23241082586,0.7279178840585357,0.27208211594146425,1476.50538296071,1396.88617597855,1460.3167800317,1313.0793517394,0.805865240169487,0.194134759830513,100,92,11,"",""
2019-02-01,2019,0,,NYK,BOS,1281.72549975528,1612.34546087718,0.20956404943232373,0.7904359505676762,1277.17445544338,1616.89650518908,1272.01259684694,1629.67090047596,0.179511334962678,0.820488665037322,1268.20012981085,1633.48336751205,1167.20312170302,1594.19132216339,0.128000273488309,0.871999726511691,99,113,5,"",""
2019-02-01,2019,0,,MIA,OKC,1464.94482323672,1604.3851593218,0.44348335143332,0.5565166485666799,1452.85673294546,1616.47324961306,1460.61514828956,1610.8278714219,0.4190927449334801,0.58090725506652,1449.34292261913,1622.10009709233,1471.69641648257,1593.21193614072,0.459761088612034,0.540238911387966,102,118,63,"",""
2019-02-01,2019,0,,UTA,ATL,1607.44731597299,1383.36709754667,0.8659431968594014,0.13405680314059865,1610.44057033067,1380.37384318899,1598.81949239834,1373.14072917958,0.8856655996356071,0.11433440036439291,1601.32220591019,1370.63801566773,1636.16127327558,1319.50637329541,0.928965947080455,0.0710340529195453,128,112,34,"",""
2019-02-01,2019,0,,DEN,HOU,1604.64097455497,1577.4698510167,0.675256248821833,0.324743751178167,1612.22309671841,1569.88772885326,1595.76749722243,1579.187103759,0.7084880579826303,0.29151194201736974,1602.44237731886,1572.51222366257,1600.70952774601,1639.3150936885,0.638850002768182,0.361149997231818,136,122,90,"",""
2019-02-02,2019,0,,DET,LAC,1450.85843143527,1494.84913384744,0.579912798928642,0.420087201071358,1438.25771680723,1507.44984847548,1452.71860480872,1491.495216694,0.6051777428819275,0.3948222571180725,1439.36556454013,1504.84825696259,1476.71223556948,1482.03224052137,0.650145364404079,0.349854635595921,101,111,42,"",""
2019-02-02,2019,0,,WAS,MIL,1493.21333066027,1693.34502542707,0.35976036722664,0.6402396327733599,1483.84809281785,1702.71026326949,1504.74155041609,1705.20473251748,0.35238732813454243,0.6476126718654576,1495.60604584033,1714.34023709324,1455.95312932896,1662.03261388172,0.345044954246868,0.654955045753132,115,131,71,"",""
2019-02-02,2019,0,,CHO,CHI,1481.29128290965,1303.85098217992,0.8316091441529616,0.1683908558470384,1483.60992120469,1301.53234388488,1476.50538296071,1305.64244835001,0.7873000481936516,0.21269995180634838,1479.53343258919,1302.61439872153,1460.54588232407,1227.4756974351,0.84115147128059,0.15884852871941,125,118,3,"",""
2019-02-02,2019,0,,ORL,BRK,1419.4707670387,1512.9715814038,0.5093519891828191,0.4906480108171809,1431.43218214827,1501.01016629423,1427.5931847213,1523.60925761984,0.5050247725018019,0.4949752274981981,1439.68904432036,1511.51339802078,1442.22509954319,1449.37489176224,0.629869078182251,0.370130921817749,102,89,29,"",""
2019-02-02,2019,0,,MIA,IND,1452.85673294546,1555.83921497156,0.495707968767328,0.504292031232672,1444.53603710978,1564.15991080724,1449.34292261913,1548.35413614712,0.4261179095540855,0.5738820904459145,1442.45811348019,1555.23894528606,1466.9412471355,1404.75827800203,0.652534909572683,0.347465090427317,88,95,25,"",""
2019-02-02,2019,0,,CLE,DAL,1296.62205873121,1491.13611377482,0.36724208730903996,0.63275791269096,1288.25521164134,1499.50296086469,1277.46708306869,1496.30271843123,0.333986695298227,0.666013304701773,1269.99890682821,1503.77089467171,1234.29587835057,1327.86473790443,0.507720645526485,0.492279354473515,98,111,1,"",""
2019-02-02,2019,0,,GSW,LAL,1701.87038216124,1489.40272718281,0.8579916380806641,0.14200836191933586,1704.79278959909,1486.48031974496,1720.1816902069,1510.84480310027,0.8519211646568221,0.1480788353431779,1723.24570120156,1507.78079210561,1820.38972677897,1405.26302443317,0.949519578977839,0.0504804210221611,115,101,82,"",""
2019-02-02,2019,0,,SAS,NOP,1581.40011509409,1523.24921889807,0.7130799090026668,0.2869200909973332,1584.98489501934,1519.66443897282,1577.74140465844,1524.69051552161,0.708289015128252,0.29171098487174796,1581.39654892978,1521.03537125027,1492.00883654841,1323.24672112309,0.8253719790633,0.1746280209367,113,108,15,"",""
